Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,HSN Code
,3-pc-set,,,,,,,,S3815610,,Size,5XL,,,,,,,,2250,3210,,TRUE,,,,,,shopify,3,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765802479997-1-17.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
3 PC SET,3-pc-set,"Ethnic wardrobe with this elegant magenta kurta set, designed to blend timeless tradition with effortless comfort. Crafted in a soft, breathable fabric, the kurta features delicate embroidery on the yoke and subtle detailing across the body, adding a refined festive charm. The relaxed silhouette ensures a flattering drape, while the matching palazzo pants offer ease of movement and all-day wearability.",DHRITI ENTERPRISES,,3 PCS SET,,TRUE,Active,S3747881,,Size,M,,,,,,,,1999,2860,,TRUE,,,,,,shopify,1,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1766233323876-1-117.jpeg,1,3 PC SET,https://only2u-media.b-cdn.net/productsimages/1766233323876-1-117.jpeg,FALSE,3 PC SET,"Ethnic wardrobe with this elegant magenta kurta set, designed to blend timeless tradition with effortless comfort. Crafted in a soft, breathable fabric, the kurta features delicate embroidery on the yoke and subtle detailing across the body, adding a refined festive charm. The relaxed silhouette ensures a flattering drape, while the matching palazzo pants offer ease of movement and all-day wearability.",,,,,,,,new,FALSE,,,,,,54072040
,3-pc-set,,,,,,,,S3747882,,Size,L,,,,,,,,1999,2860,,TRUE,,,,,,shopify,2,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1766233323876-1-117.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,3-pc-set,,,,,,,,S3747883,,Size,XL,,,,,,,,1999,2860,,TRUE,,,,,,shopify,1,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1766233613293-1-29.jpeg,2,3 PC SET,https://only2u-media.b-cdn.net/productsimages/1766233613293-1-29.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,3-pc-set,,,,,,,,S3747884,,Size,2XL,,,,,,,,1999,2860,,TRUE,,,,,,shopify,1,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1766233613293-1-29.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
3 PCS SET,3-pcs-set,"Elevate your festive wardrobe with this elegant Red Embroidered Kurta Set with Printed Dupatta, designed to blend timeless tradition with refined sophistication. Crafted in a rich red hue, the kurta features delicate embroidery along the neckline, adding a graceful focal point to the ensemble. The straight silhouette ensures a flattering fit, while the comfortable fabric allows effortless all-day wear.",RUDRA TEXTILES,,3 PCS SET,,TRUE,Active,S3815597,,Size,L,,,,,,,,2450,3500,,TRUE,,,,,,shopify,3,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765804178192-1-45.jpeg,1,3 PCS SET,https://only2u-media.b-cdn.net/productsimages/1765804178192-1-45.jpeg,FALSE,3 PCS SET,"Elevate your festive wardrobe with this elegant Red Embroidered Kurta Set with Printed Dupatta, designed to blend timeless tradition with refined sophistication. Crafted in a rich red hue, the kurta features delicate embroidery along the neckline, adding a graceful focal point to the ensemble. The straight silhouette ensures a flattering fit, while the comfortable fabric allows effortless all-day wear.",,,,,,,,new,FALSE,,,,,,54072040
,3-pcs-set,,,,,,,,S3815596,,Size,M,,,,,,,,2450,3500,,TRUE,,,,,,shopify,3,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765804178192-1-45.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,3-pcs-set,,,,,,,,S3815598,,Size,XL,,,,,,,,2450,3500,,TRUE,,,,,,shopify,3,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765808980937-gemini_generated_image_lz05gflz05gflz05.png,2,3 PCS SET,https://only2u-media.b-cdn.net/productsimages/1765808980937-gemini_generated_image_lz05gflz05gflz05.png,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,3-pcs-set,,,,,,,,S3815600,,Size,3XL,,,,,,,,2500,3570,,TRUE,,,,,,shopify,6,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765808980937-gemini_generated_image_lz05gflz05gflz05.png,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,3-pcs-set,,,,,,,,S3815599,,Size,2XL,,,,,,,,2450,3500,,TRUE,,,,,,shopify,3,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765808980937-gemini_generated_image_lz05gflz05gflz05.png,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,3-pcs-set,,,,,,,,S3815601,,Size,4XL,,,,,,,,2500,3570,,TRUE,,,,,,shopify,6,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765808980937-gemini_generated_image_lz05gflz05gflz05.png,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,3-pcs-set,,,,,,,,S3815602,,Size,5XL,,,,,,,,2500,3570,,TRUE,,,,,,shopify,5,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765808980937-gemini_generated_image_lz05gflz05gflz05.png,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
Floral Embroidered Unstitched Dress Material,floral-embroidered-unstitched-dress-material,"An elegant unstitched suit set crafted in a rich textured fabric, featuring delicate all-over embroidered motifs. The kurta fabric is enhanced with an intricately embroidered border, adding a refined festive touch, while the matching bottom fabric carries subtle motif detailing for a balanced look. Soft, breathable, and graceful, this set is ideal for festive gatherings, celebrations, and elegant day wear.",SUBHAMASTHU SHOPPING MALL,,Dress Material,,TRUE,Active,S3804219,,Size,no size,,,,,,,,1150,1640,,TRUE,,,,,,shopify,5,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765362028701-gemini_generated_image_oza7u9oza7u9oza7.png,1,Floral Embroidered Unstitched Dress Material,https://only2u-media.b-cdn.net/productsimages/1765362028701-gemini_generated_image_oza7u9oza7u9oza7.png,FALSE,Floral Embroidered Unstitched Dress Material,"An elegant unstitched suit set crafted in a rich textured fabric, featuring delicate all-over embroidered motifs. The kurta fabric is enhanced with an intricately embroidered border, adding a refined festive touch, while the matching bottom fabric carries subtle motif detailing for a balanced look. Soft, breathable, and graceful, this set is ideal for festive gatherings, celebrations, and elegant day wear.",,,,,,,,new,FALSE,,,,,,54071011
PRINTED PLAZO SET,printed-plazo-set,"Paired with classic white straight-fit pants, this ensemble offers a clean, balanced look—perfect for both casual outings and semi-formal occasions. The flattering fit and graceful fall make it a versatile choice for workwear, brunch dates, or festive daytime gatherings.",RUDRA TEXTILES,,Plazo sets,,TRUE,Active,S3815928,,Size,3XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,7,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765809105580-1-20.jpeg,1,PRINTED PLAZO SET,https://only2u-media.b-cdn.net/productsimages/1765809105580-1-20.jpeg,FALSE,PRINTED PLAZO SET,"Paired with classic white straight-fit pants, this ensemble offers a clean, balanced look—perfect for both casual outings and semi-formal occasions. The flattering fit and graceful fall make it a versatile choice for workwear, brunch dates, or festive daytime gatherings.",,,,,,,,new,FALSE,,,,,,62033200
,printed-plazo-set,,,,,,,,S3815929,,Size,4XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,7,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765809105580-1-20.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,62033200
,printed-plazo-set,,,,,,,,S3815930,,Size,5XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,7,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765809105580-1-20.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,62033200
PRINTED PLAZO SET,printed-plazo-set,"Add a touch of timeless elegance to your everyday ethnic wardrobe with this beautifully crafted purple printed kurta. Designed to flatter and comfort, this kurta features an all-over floral-inspired motif in soft contrast tones, creating a graceful and feminine appeal. The yoke is adorned with delicate embroidery and pintuck detailing, lending a refined handcrafted finish to the silhouette.",DHRITI ENTERPRISES,,Plazo sets,,TRUE,Active,S3815939,,Size,3XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,8,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765868736429-gemini_generated_image_bg72n0bg72n0bg72.png,1,PRINTED PLAZO SET,https://only2u-media.b-cdn.net/productsimages/1765868736429-gemini_generated_image_bg72n0bg72n0bg72.png,FALSE,PRINTED PLAZO SET,"Add a touch of timeless elegance to your everyday ethnic wardrobe with this beautifully crafted purple printed kurta. Designed to flatter and comfort, this kurta features an all-over floral-inspired motif in soft contrast tones, creating a graceful and feminine appeal. The yoke is adorned with delicate embroidery and pintuck detailing, lending a refined handcrafted finish to the silhouette.",,,,,,,,new,FALSE,,,,,,54072040
,printed-plazo-set,,,,,,,,S3815940,,Size,4XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,5,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765868736429-gemini_generated_image_bg72n0bg72n0bg72.png,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,printed-plazo-set,,,,,,,,S3815941,,Size,5XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,5,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765868736429-gemini_generated_image_bg72n0bg72n0bg72.png,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
PRINTED PLAZO SET,printed-plazo-set,"Refresh your everyday ethnic wardrobe with this elegant black printed kurta set, designed for effortless comfort and timeless style. Crafted in a soft, breathable fabric, the kurta features a graceful all-over floral motif contrasted beautifully against a classic black base. The intricately detailed yoke adds a touch of charm, while the gently flared silhouette offers a flattering and relaxed fit.",BHAGAWATHI CREATIONS,,Plazo sets,,TRUE,Active,S3815942,,Size,3XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,6,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765869993876-1-22.jpeg,1,PRINTED PLAZO SET,https://only2u-media.b-cdn.net/productsimages/1765869993876-1-22.jpeg,FALSE,PRINTED PLAZO SET,"Refresh your everyday ethnic wardrobe with this elegant black printed kurta set, designed for effortless comfort and timeless style. Crafted in a soft, breathable fabric, the kurta features a graceful all-over floral motif contrasted beautifully against a classic black base. The intricately detailed yoke adds a touch of charm, while the gently flared silhouette offers a flattering and relaxed fit.",,,,,,,,new,FALSE,,,,,,62033200
,printed-plazo-set,,,,,,,,S3815943,,Size,4XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,6,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765869993876-1-22.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,62033200
,printed-plazo-set,,,,,,,,S3815944,,Size,5XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,7,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765869993876-1-22.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,62033200
PRINTED PLAZO SET,printed-plazo-set,"Refresh your everyday ethnic wardrobe with this elegant yellow printed kurta set, designed to blend comfort with effortless style. Crafted in a soft, breathable fabric, the kurta features an all-over floral print in soothing ivory tones that beautifully contrasts the vibrant yellow base. The delicately embroidered yoke adds a touch of sophistication, while the three-quarter sleeves and gently flared silhouette ensure a flattering fit for all body types.",jaipur fashions,,Plazo sets,,TRUE,Active,S3815936,,Size,3XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,7,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765869327676-1-21.jpeg,1,PRINTED PLAZO SET,https://only2u-media.b-cdn.net/productsimages/1765869327676-1-21.jpeg,FALSE,PRINTED PLAZO SET,"Refresh your everyday ethnic wardrobe with this elegant yellow printed kurta set, designed to blend comfort with effortless style. Crafted in a soft, breathable fabric, the kurta features an all-over floral print in soothing ivory tones that beautifully contrasts the vibrant yellow base. The delicately embroidered yoke adds a touch of sophistication, while the three-quarter sleeves and gently flared silhouette ensure a flattering fit for all body types.",,,,,,,,new,FALSE,,,,,,62033200
,printed-plazo-set,,,,,,,,S3815937,,Size,4XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,6,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765869327676-1-21.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,62033200
,printed-plazo-set,,,,,,,,S3815938,,Size,5XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,5,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765869327676-1-21.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,62033200
PRINTED PLAZO SET,printed-plazo-set,"Elevate your everyday ethnic wardrobe with this elegant floral kurta set, designed for effortless comfort and timeless charm. Crafted from soft, breathable fabric, the kurta features an all-over yellow floral print that adds a fresh, cheerful appeal. The delicately detailed yoke with fine embroidery enhances the neckline, while the gently flared silhouette ensures a flattering fit for all body types.",RUDRA TEXTILES,,Plazo sets,,TRUE,Active,S3815922,,Size,3XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,4,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765870177949-1-26.jpeg,1,PRINTED PLAZO SET,https://only2u-media.b-cdn.net/productsimages/1765870177949-1-26.jpeg,FALSE,PRINTED PLAZO SET,"Elevate your everyday ethnic wardrobe with this elegant floral kurta set, designed for effortless comfort and timeless charm. Crafted from soft, breathable fabric, the kurta features an all-over yellow floral print that adds a fresh, cheerful appeal. The delicately detailed yoke with fine embroidery enhances the neckline, while the gently flared silhouette ensures a flattering fit for all body types.",,,,,,,,new,FALSE,,,,,,62033200
,printed-plazo-set,,,,,,,,S3815923,,Size,4XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,6,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765870177949-1-26.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,62033200
,printed-plazo-set,,,,,,,,S3815924,,Size,5XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,5,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765870177949-1-26.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,62033200
PRINTED PLAZO SET,printed-plazo-set,"Mustard Yellow Printed Kurta, designed to blend comfort with contemporary ethnic charm. Crafted from a lightweight, breathable fabric, this kurta features a graceful flared silhouette that flatters all body types.",jaipur fashions,,Plazo sets,,TRUE,Active,S3815925,,Size,3XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,6,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765870867504-1-27.jpeg,1,PRINTED PLAZO SET,https://only2u-media.b-cdn.net/productsimages/1765870867504-1-27.jpeg,FALSE,PRINTED PLAZO SET,"Mustard Yellow Printed Kurta, designed to blend comfort with contemporary ethnic charm. Crafted from a lightweight, breathable fabric, this kurta features a graceful flared silhouette that flatters all body types.",,,,,,,,new,FALSE,,,,,,62033200
,printed-plazo-set,,,,,,,,S3815926,,Size,4XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,7,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765870867504-1-27.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,62033200
,printed-plazo-set,,,,,,,,S3815927,,Size,5XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,7,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765870867504-1-27.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,62033200
PRINTED PLAZO SET,printed-plazo-set,"Elevate your everyday style with this elegant blue printed kurta set, designed for comfort and effortless grace. Crafted in a soothing blue base with contrasting white floral motifs, the kurta features a beautifully detailed yoke that adds a touch of artisanal charm. The three-quarter sleeves and relaxed silhouette ensure all-day ease, while the breathable fabric makes it ideal for warm weather.",she trendz,,Plazo sets,,TRUE,Active,S37185931,,Size,3XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,5,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765880182079-1-17.png,1,PRINTED PLAZO SET,https://only2u-media.b-cdn.net/productsimages/1765880182079-1-17.png,FALSE,PRINTED PLAZO SET,"Elevate your everyday style with this elegant blue printed kurta set, designed for comfort and effortless grace. Crafted in a soothing blue base with contrasting white floral motifs, the kurta features a beautifully detailed yoke that adds a touch of artisanal charm. The three-quarter sleeves and relaxed silhouette ensure all-day ease, while the breathable fabric makes it ideal for warm weather.",,,,,,,,new,FALSE,,,,,,62033200
,printed-plazo-set,,,,,,,,S37185932,,Size,4XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,4,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765880182079-1-17.png,FALSE,,,,,,,,,,new,FALSE,,,,,,62033200
,printed-plazo-set,,,,,,,,S37185933,,Size,5XL,,,,,,,,675,1350,,TRUE,,,,,,shopify,5,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765880182079-1-17.png,FALSE,,,,,,,,,,new,FALSE,,,,,,62033200
3 PC SET,3-pc-set,"Make a graceful statement with this stunning pink embroidered kurta set, designed to bring together traditional elegance and modern comfort. The kurta features intricate embroidery on the yoke with delicate motifs spread across the body, adding a refined festive charm. Crafted from a soft, breathable fabric, it offers a comfortable fit while maintaining a rich, polished look.",DHRITI ENTERPRISES,,3 PCS SET,,TRUE,Active,S3815585,,Size,M,,,,,,,,2150,3070,,TRUE,,,,,,shopify,3,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765880617319-1-55.jpeg,1,3 PC SET,https://only2u-media.b-cdn.net/productsimages/1765880617319-1-55.jpeg,FALSE,3 PC SET,"Make a graceful statement with this stunning pink embroidered kurta set, designed to bring together traditional elegance and modern comfort. The kurta features intricate embroidery on the yoke with delicate motifs spread across the body, adding a refined festive charm. Crafted from a soft, breathable fabric, it offers a comfortable fit while maintaining a rich, polished look.",,,,,,,,new,FALSE,,,,,,54072040
,3-pc-set,,,,,,,,S3815586,,Size,L,,,,,,,,2150,3070,,TRUE,,,,,,shopify,2,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765880617319-1-55.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,3-pc-set,,,,,,,,S3815588,,Size,2XL,,,,,,,,2150,3070,,TRUE,,,,,,shopify,2,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765880625301-1-28.jpeg,2,3 PC SET,https://only2u-media.b-cdn.net/productsimages/1765880625301-1-28.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,3-pc-set,,,,,,,,S3815582,,Size,3XL,,,,,,,,2250,3210,,TRUE,,,,,,shopify,4,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765880625301-1-28.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,3-pc-set,,,,,,,,S3815583,,Size,4XL,,,,,,,,2250,3210,,TRUE,,,,,,shopify,4,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765880625301-1-28.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,3-pc-set,,,,,,,,S3815584,,Size,5XL,,,,,,,,2250,3210,,TRUE,,,,,,shopify,3,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765880625301-1-28.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,3-pc-set,,,,,,,,S3815587,,Size,XL,,,,,,,,2150,3070,,TRUE,,,,,,shopify,2,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765881174291-1-28.jpeg,3,3 PC SET,https://only2u-media.b-cdn.net/productsimages/1765881174291-1-28.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
LONG UMBRELLA TOP,long-umbrella-top,,SUBHAMASTHU SHOPPING MALL,,Tops,,TRUE,Active,S3777267,,Size,M,,,,,,,,475,950,,TRUE,,,,,,shopify,1,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765881387621-1-29.jpeg,1,LONG UMBRELLA TOP,https://only2u-media.b-cdn.net/productsimages/1765881387621-1-29.jpeg,FALSE,LONG UMBRELLA TOP,,,,,,,,,new,FALSE,,,,,,54072040
,long-umbrella-top,,,,,,,,S3777268,,Size,L,,,,,,,,475,950,,TRUE,,,,,,shopify,1,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765881387621-1-29.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,long-umbrella-top,,,,,,,,S3777269,,Size,XL,,,,,,,,475,950,,TRUE,,,,,,shopify,2,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765881396063-1-1.jpeg,2,LONG UMBRELLA TOP,https://only2u-media.b-cdn.net/productsimages/1765881396063-1-1.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
,long-umbrella-top,,,,,,,,S3777270,,Size,2XL,,,,,,,,475,950,,TRUE,,,,,,shopify,1,deny,,kg,TRUE,manual,,,,https://only2u-media.b-cdn.net/productsimages/1765881396063-1-1.jpeg,FALSE,,,,,,,,,,new,FALSE,,,,,,54072040
LONG UMBRELLA TOP,long-umbrella-top,"The V-neckline with subtle detailing enhances the silhouette, while the three-quarter sleeves provide a balanced, versatile look suitable for day-long wear. The gently flared fit ensures ease of movement and a flattering fall, making it perfect for casual outings, brunches, or relaxed festive moments.",RUDRA TEXTILES,,Tops,,TRUE,Active,S3797232,,Size,M,,,,,,,,500,1000,,TRUE,,,,,,shopify,19,deny,,kg,TRUE,manual,https://only2u-media.b-cdn.net/productsimages/1765881706956-1-14.png,1,LONG UMBRELLA TOP,https://only2u-media.b-cdn.net/productsimages/1765881706956-1-14.png,FALSE,LONG UMBRELLA TOP,"The V-neckline with subtle detailing enhances the silhouette, while the three-quarter sleeves provide a balanced, versatile look suitable for day-long wear. The gently flared fit ensures ease of movement and a flattering fall, making it perfect for casual outings, brunches, or relaxed festive moments.",,,,,,,,new,FALSE,,,,,,54072040
